PromotePass,384.84499999322,382.4499999755062
PromotePass,381.9350000121631,380.9299999848008
PromotePass,386.06499996967614,381.5200000535697
PromotePass,384.47499996982515,381.15000003017485
PromotePass,380.7350000133738,395.46000002883375
PromotePass,381.5300000132993,380.56499999947846
SimplifyCFGPass,1245.809999993071,1251.1150000500493
SimplifyCFGPass,1255.3649999317713,1256.3900000532158
SimplifyCFGPass,1267.569999967236,1270.0149999582209
SimplifyCFGPass,1270.0399999739602,1281.714999990072
SimplifyCFGPass,1281.5999999875203,1243.3900000178255
SimplifyCFGPass,1244.399999966845,1246.5450000017881
LICMPass,390.4750000219792,379.5549999922514
LICMPass,382.08499999018386,381.7900000140071
LICMPass,383.09999997727573,384.3699999852106
LICMPass,384.24000004306436,381.9999999832362
LICMPass,382.54500000039116,377.3949999595061
LICMPass,384.8800000268966,383.26500001130626
all,62.559999991208315,73.4350000275299
all,60.77499996172264,63.82500001927838
all,62.3699999996461,73.73000000370666
all,60.54999999469146,64.74499998148531
all,64.42000000970438,72.19999999506399
all,64.69500000821427,66.7999999714084
ADCEPass,1651.0899999411777,1628.359999973327
ADCEPass,1643.96499999566,1630.4649999947287
ADCEPass,1626.5849999617785,1625.7000000332482
ADCEPass,1625.5700000328943,1601.2000000337139
ADCEPass,1628.629999991972,1601.9549999618903
ADCEPass,1634.6950000151992,1639.1500000027008
InstCombinePass,2019.0850000362843,2033.9399999938905
InstCombinePass,2028.0749999801628,2059.300000022631
InstCombinePass,2036.705000034999,2046.8150000087917
InstCombinePass,2010.710000002291,2036.8149999994785
InstCombinePass,2022.7350000059232,2035.6599999940954
InstCombinePass,2037.3750000144355,2050.8799999952316
WebAssemblyRegColoring,1631.024999951478,1628.6049999762326
WebAssemblyRegColoring,1634.6749999793246,1638.0349999526516
WebAssemblyRegColoring,1680.739999981597,1679.3600000091828
WebAssemblyRegColoring,1642.7049999474548,1641.6649999446236
WebAssemblyRegColoring,1639.2800000030547,1589.6399999619462
WebAssemblyRegColoring,1625.789999961853,1628.8300000014715
EarlyMachineLICM,1633.7899999925867,1642.5149999558926
EarlyMachineLICM,1596.9799999147654,1630.8850000496022
EarlyMachineLICM,1631.4049999928102,1628.3449999755248
EarlyMachineLICM,1628.0650000553578,1629.2750000138767
EarlyMachineLICM,1628.9499999838881,1628.1249999883585
EarlyMachineLICM,1632.3100000154227,1582.0900000398979
EarlyCSEPass,2113.2150000194088,2126.3249999610707
EarlyCSEPass,2142.2749999910593,2132.739999971818
EarlyCSEPass,2119.8699999949895,2119.4200000027195
EarlyCSEPass,2150.214999972377,2053.91499993857
EarlyCSEPass,2154.2349999654107,2145.405000075698
EarlyCSEPass,2097.925000009127,2124.6750000864267
LoopRotatePass,1824.834999977611,1823.8850000198
LoopRotatePass,1822.8050000034273,1859.0950000216253
LoopRotatePass,1833.329999994021,1789.1550000058487
LoopRotatePass,1834.4449999858625,1829.5650000218302
LoopRotatePass,1776.0099999723025,1815.9299999824725
LoopRotatePass,1830.2200000034645,1824.9400000204332
WebAssemblyRegStackify,1629.1150000179186,1626.3749999925494
WebAssemblyRegStackify,1628.1500000040978,1590.1900000171736
WebAssemblyRegStackify,1627.0999999833293,1585.3549999883398
WebAssemblyRegStackify,1628.7449999945238,1600.1199999591336
WebAssemblyRegStackify,1632.1999999927357,1635.3499999968335
WebAssemblyRegStackify,1632.7199999941513,1624.4700000388548
SROA,385.26000001002103,382.4799999711104
SROA,393.4000000008382,386.99499994982034
SROA,382.14000000152737,382.6750000589527
SROA,383.81999998819083,382.68500001868233
SROA,381.215000001248,377.89000000339
SROA,381.0899999807589,381.4600000041537
