O1 + AggressiveInstCombinePass,142.22000003792346,141.73999999184161
O1 + AggressiveInstCombinePass,139.9000000092201,153.44500000355765
O1 + AggressiveInstCombinePass,143.03500001551583,130.90499996906146
O1 + AggressiveInstCombinePass,131.6150000784546,131.83500000741333
O1 + AggressiveInstCombinePass,131.3449999433942,131.96999998763204
O1 + AggressiveInstCombinePass,132.4599999934435,140.39000001503155
SROA,255.30000001890585,262.95499998377636
SROA,268.6499999836087,254.2650000541471
SROA,274.28499999223277,256.36999995913357
SROA,256.5949999843724,259.18000005185604
SROA,254.62000002153218,255.7999999844469
SROA,256.51500007370487,256.6350000561215
LICMPass,241.02499999571592,246.50999996811152
LICMPass,234.68499997397885,237.94000007910654
LICMPass,236.4899999811314,229.79499999200925
LICMPass,231.05000000214204,229.08499999903142
LICMPass,233.40999998617917,230.33999995095655
LICMPass,232.30999999213964,232.40999999688938
InstCombinePass,879.3249999289401,871.5550000197254
InstCombinePass,870.7249999861233,866.0549999913201
InstCombinePass,882.0100000011735,872.8299999493174
InstCombinePass,882.5350000406615,882.7550000278279
InstCombinePass,877.1249999990687,871.6450000065379
InstCombinePass,898.7999999662861,869.330000015907
LoopRotatePass,860.4749999940395,825.0549999647774
LoopRotatePass,835.8200000366196,832.2649999754503
LoopRotatePass,822.7799999876879,819.2549999803305
LoopRotatePass,833.7900000042282,830.3750000195578
LoopRotatePass,810.7100000488572,827.3399999598041
LoopRotatePass,821.555000031367,828.9649999933317
WebAssemblyRegStackify,798.1349999899976,796.6250000172295
WebAssemblyRegStackify,784.7099999780767,811.310000019148
WebAssemblyRegStackify,798.5200000111945,799.5600000140257
WebAssemblyRegStackify,800.504999991972,805.7200000621378
WebAssemblyRegStackify,808.1200000015087,796.5600000461563
WebAssemblyRegStackify,802.9199999873526,796.8700000201352
O1 + ArgumentPromotionPass,134.45999997202307,130.49000001046807
O1 + ArgumentPromotionPass,130.9900000342168,131.1250000144355
O1 + ArgumentPromotionPass,131.8699999828823,140.58000000659376
O1 + ArgumentPromotionPass,132.29000003775582,140.43500000843778
O1 + ArgumentPromotionPass,131.5650000469759,131.18500000564381
O1 + ArgumentPromotionPass,136.28999999491498,130.23999996948987
all,129.90000005811453,129.25999995786697
all,130.69499999983236,129.99499996658415
all,131.05499994708225,132.24500004434958
all,131.6149999620393,130.10000000940636
all,131.62500003818423,131.39999995473772
all,130.30499999877065,132.35500000882894
PromotePass,255.38500002585351,268.65499996347353
PromotePass,255.05000003613532,259.21500008553267
PromotePass,270.1249999809079,249.88999997731298
PromotePass,265.1000000187196,261.37999998172745
PromotePass,251.4749999390915,267.6600000122562
PromotePass,255.41499996325,255.8650000137277
ADCEPass,803.6800000118092,781.4500000094995
ADCEPass,799.2899999953806,804.5299999648705
ADCEPass,812.3999999952503,782.3699999717064
ADCEPass,800.8649999392219,798.1549999676645
ADCEPass,787.5050000147894,809.804999968037
ADCEPass,799.9149999814108,800.6450000102632
O1 + CallSiteSplittingPass,131.13999995402992,131.36500003747642
O1 + CallSiteSplittingPass,143.18000001367182,129.63999999919906
O1 + CallSiteSplittingPass,129.44499996956438,131.40000001294538
O1 + CallSiteSplittingPass,131.67000003159046,130.70000003790483
O1 + CallSiteSplittingPass,152.8000000398606,130.11500000720844
O1 + CallSiteSplittingPass,129.91499993950129,150.52500000456348
SimplifyCFGPass,810.5399999767542,811.8050000048243
SimplifyCFGPass,786.0750000108965,782.3050000006333
SimplifyCFGPass,813.2550000445917,782.2900000610389
SimplifyCFGPass,795.769999967888,795.2549999463372
SimplifyCFGPass,802.1949999965727,799.4199999957345
SimplifyCFGPass,802.9549999628216,799.0099999587983
