PromotePass,281.43499995348975,282.52000000793487
PromotePass,271.550000004936,300.15499994624406
PromotePass,279.05000001192093,269.7349999798462
PromotePass,283.20000000530854,275.9749999968335
PromotePass,268.73500004876405,276.430000027176
PromotePass,270.5500000156462,270.2900000149384
O1 + TailCallElimPass,269.93500004755333,268.78499996382743
O1 + TailCallElimPass,270.7049999735318,270.04999993368983
O1 + TailCallElimPass,268.8250000355765,272.84499997040257
O1 + TailCallElimPass,270.5699999933131,285.4700000025332
O1 + TailCallElimPass,279.5649999752641,266.5900000138208
O1 + TailCallElimPass,269.1950000007637,266.32499997504056
O1 + JumpThreadingPass,270.58999997098,269.1900000208989
O1 + JumpThreadingPass,276.4500000048429,276.82499994989485
O1 + JumpThreadingPass,270.59000002918765,268.09999998658895
O1 + JumpThreadingPass,268.3899999829009,268.9000000245869
O1 + JumpThreadingPass,279.6049999888055,269.20999999856576
O1 + JumpThreadingPass,270.0100000365637,270.51500004017726
SimplifyCFGPass,1064.8999999975786,1065.149999980349
SimplifyCFGPass,1066.4050000486895,1060.6100000441074
SimplifyCFGPass,1071.4000000152737,1059.6950000035577
SimplifyCFGPass,1074.3599999696016,1069.885000004433
SimplifyCFGPass,1074.6199999703094,1082.2599999373779
SimplifyCFGPass,1057.3999999905936,1065.134999982547
LICMPass,272.3250000271946,265.4050000710413
LICMPass,269.93000000948086,266.8699999921955
LICMPass,278.30000000540167,271.19999995920807
LICMPass,270.8649999694899,272.52499997848645
LICMPass,270.97500005038455,269.3899999721907
LICMPass,270.299999974668,282.3649999918416
all,268.7549999100156,275.8149999426678
all,283.00499997567385,271.51500002946705
all,290.6799999764189,270.26999997906387
all,270.77000006102026,281.3900000182912
all,275.49499995075166,269.07999999821186
all,269.67999996850267,282.100000011269
ADCEPass,805.4249999695458,812.270000053104
ADCEPass,805.1449999911711,802.979999978561
ADCEPass,802.4849999928847,802.7349999756552
ADCEPass,787.0849999599159,795.040000055451
ADCEPass,809.7399999969639,821.4349999907427
ADCEPass,810.1599999936298,825.2400000346825
O1 + GVN,290.3449999867007,270.0250000343658
O1 + GVN,267.58499996503815,270.00499999849126
O1 + GVN,268.8450000132434,266.0349999787286
O1 + GVN,288.29499997664243,271.9100000686012
O1 + GVN,273.4399999608286,276.0350000462495
O1 + GVN,284.6199999912642,268.3499999693595
InstCombinePass,1032.9050000291318,987.7899999264628
InstCombinePass,1018.5600000550039,958.8150000199676
InstCombinePass,997.3849999951199,968.8700000406243
InstCombinePass,1048.6349999555387,986.4599999855272
InstCombinePass,993.6799999559298,989.6600000793114
InstCombinePass,986.8400000268593,1029.2900000349618
O1 + CorrelatedValuePropagationPass,280.61499999603257,279.65499996207654
O1 + CorrelatedValuePropagationPass,279.804999998305,271.0700000752695
O1 + CorrelatedValuePropagationPass,269.2249999381602,275.40500002214685
O1 + CorrelatedValuePropagationPass,269.1100000520237,271.1450000060722
O1 + CorrelatedValuePropagationPass,276.55499998945743,274.8000000137836
O1 + CorrelatedValuePropagationPass,269.8450000025332,279.6500000404194
O1 + SLPVectorizerPass,270.299999974668,268.7999999616295
O1 + SLPVectorizerPass,266.80999994277954,268.59999995213
O1 + SLPVectorizerPass,269.365000014659,267.8650000016205
O1 + SLPVectorizerPass,269.2699999897741,268.9450000762008
O1 + SLPVectorizerPass,272.65499997884035,270.3699999838136
O1 + SLPVectorizerPass,269.27500002784654,287.1700000250712
O1 + MergedLoadStoreMotionPass,280.54000006522983,269.365000014659
O1 + MergedLoadStoreMotionPass,296.085000038147,266.15500007756054
O1 + MergedLoadStoreMotionPass,280.50499997334555,269.2449999740347
O1 + MergedLoadStoreMotionPass,274.36500001931563,279.92999996058643
O1 + MergedLoadStoreMotionPass,280.1249999902211,273.2800000230782
O1 + MergedLoadStoreMotionPass,270.13499999884516,270.3099999926053
WebAssemblyRegColoring,833.3250000141561,832.0299999904819
WebAssemblyRegColoring,832.0649999659508,831.1700000194833
WebAssemblyRegColoring,837.1449999976903,822.2100000130013
WebAssemblyRegColoring,837.9450000356883,834.0399999869987
WebAssemblyRegColoring,817.8849999676459,814.1250000335276
WebAssemblyRegColoring,841.0450000083074,834.5299999928102
O1 + DSEPass,270.6000000471249,284.8000000230968
O1 + DSEPass,268.2899999781512,269.4999999948777
O1 + DSEPass,269.4699999410659,268.24499998474494
O1 + DSEPass,279.47500004665926,281.09499998390675
O1 + DSEPass,272.37000002060086,278.68000004673377
O1 + DSEPass,268.5899999924004,273.2899999828078
EarlyMachineLICM,806.284999998752,804.3599999509752
EarlyMachineLICM,809.560000023339,829.7700000111945
EarlyMachineLICM,808.6349999648519,806.3499999698251
EarlyMachineLICM,812.575000047218,816.3100000238046
EarlyMachineLICM,802.300000039395,813.2999999797903
EarlyMachineLICM,802.0599999581464,804.9100000062026
O1 + SpeculativeExecutionPass,284.36499991221353,268.9000000827946
